dates,confirmed,state,recovered,tested,deceased,vaccinated1,vaccinated2
24-10-2020,7864036,TT,7075839,102523469,118570,0,0
25-10-2020,7909958,TT,7135143,103462778,119053,0,0
26-10-2020,7946062,TT,7199016,104420894,119544,0,0
27-10-2020,7989098,TT,7257445,105487680,120055,0,0
28-10-2020,8039286,TT,7314039,106563440,120570,0,0
29-10-2020,8088051,TT,7371906,107728088,121132,0,0
30-10-2020,8136168,TT,7430911,108796064,121682,0,0
31-10-2020,8183396,TT,7489593,109887303,122151,0,0
01-11-2020,8229324,TT,7542905,110743103,122642,0,0
02-11-2020,8266916,TT,7601429,111789350,123140,0,0
03-11-2020,8312943,TT,7654757,112998959,123650,0,0
04-11-2020,8363408,TT,7710630,114208384,124357,0,0
05-11-2020,8411036,TT,7764763,115429095,125029,0,0
06-11-2020,8461395,TT,7818755,116542304,125606,0,0
07-11-2020,8507206,TT,7867291,117736791,126163,0,0
08-11-2020,8553913,TT,7915756,118572192,126653,0,0
09-11-2020,8591032,TT,7957205,119615857,127103,0,0
10-11-2020,8635756,TT,8011844,120769151,127614,0,0
11-11-2020,8684041,TT,8064548,121962509,128164,0,0
12-11-2020,8728625,TT,8113902,123101739,128708,0,0
13-11-2020,8773245,TT,8161522,124031230,129225,0,0
14-11-2020,8814937,TT,8203839,124836819,129675,0,0
15-11-2020,8845618,TT,8247950,125698525,130109,0,0
16-11-2020,8874227,TT,8288342,126542907,130560,0,0
17-11-2020,8912775,TT,8333095,127480186,131032,0,0
18-11-2020,8958141,TT,8381770,128508389,131618,0,0
19-11-2020,9004326,TT,8427016,129591786,132200,0,0
20-11-2020,9050609,TT,8475984,130657808,132764,0,0
21-11-2020,9095910,TT,8520039,131733134,133263,0,0
22-11-2020,9140314,TT,8561444,132582730,133773,0,0
23-11-2020,9177755,TT,8603639,133682275,134254,0,0
24-11-2020,9222000,TT,8641404,134841307,134743,0,0
25-11-2020,9266699,TT,8677986,135931545,135261,0,0
26-11-2020,9309873,TT,8717709,137062749,135752,0,0
27-11-2020,9351226,TT,8758886,138220354,136238,0,0
28-11-2020,9393041,TT,8801161,139503803,136733,0,0
29-11-2020,9432077,TT,8846313,140379976,137177,0,0
30-11-2020,9463256,TT,8888595,141349301,137659,0,0
01-12-2020,9499730,TT,8931803,142445952,138160,0,0
02-12-2020,9535236,TT,8972711,143557650,138686,0,0
03-12-2020,9571810,TT,9015702,144727749,139227,0,0
04-12-2020,9608521,TT,9058061,145885512,139738,0,0
05-12-2020,9644531,TT,9099946,146986575,140220,0,0
06-12-2020,9677709,TT,9139024,147787656,140610,0,0
07-12-2020,9703936,TT,9178317,148814055,140996,0,0
08-12-2020,9736019,TT,9214900,149836767,141398,0,0
09-12-2020,9767656,TT,9252593,150759726,141811,0,0
10-12-2020,9797067,TT,9290300,151632223,142222,0,0
11-12-2020,9827028,TT,9323792,152697399,142664,0,0
12-12-2020,9857382,TT,9356879,153711833,143055,0,0
13-12-2020,9884718,TT,9387519,154566990,143393,0,0
14-12-2020,9906659,TT,9421940,155560655,143747,0,0
15-12-2020,9932910,TT,9455793,156646280,144131,0,0
16-12-2020,9951082,TT,9489153,157805240,144487,0,0
17-12-2020,9977836,TT,9520044,158918646,144829,0,0
18-12-2020,10004827,TT,9549923,160090514,145171,0,0
19-12-2020,10031661,TT,9579681,161198195,145513,0,0
20-12-2020,10056283,TT,9605415,162098329,145845,0,0
21-12-2020,10075430,TT,9635665,163170557,146147,0,0
22-12-2020,10099310,TT,9662697,164268721,146476,0,0
23-12-2020,10124026,TT,9692643,165308366,146791,0,0
24-12-2020,10147470,TT,9717198,166305762,147128,0,0
25-12-2020,10169819,TT,9739382,167159289,147379,0,0
26-12-2020,10188394,TT,9760848,168102657,147659,0,0
27-12-2020,10208727,TT,9781945,168818054,147940,0,0
28-12-2020,10224799,TT,9806767,169801749,148190,0,0
29-12-2020,10245341,TT,9833356,170922030,148475,0,0
30-12-2020,10267286,TT,9859763,172049274,148774,0,0
31-12-2020,10286312,TT,9881732,173111694,149018,0,0
01-01-2021,10306471,TT,9905570,173941658,149255,0,0
02-01-2021,10324615,TT,9926473,174899783,149471,0,0
03-01-2021,10341293,TT,9946131,175635761,149686,0,0
04-01-2021,10357571,TT,9975340,176531997,149886,0,0
05-01-2021,10375480,TT,9996501,177463405,150151,0,0
06-01-2021,10395952,TT,10016190,178400995,150373,0,0
07-01-2021,10414075,TT,10036693,179336364,150606,0,0
08-01-2021,10432528,TT,10055935,180253315,150835,0,0
09-01-2021,10451348,TT,10075395,181096622,151048,0,0
10-01-2021,10467434,TT,10092132,181755831,151198,0,0
11-01-2021,10479915,TT,10110710,182652887,151364,0,0
12-01-2021,10495818,TT,10128472,183489114,151564,0,0
13-01-2021,10512833,TT,10146269,184232305,151765,0,0
14-01-2021,10528510,TT,10162212,184962401,151954,0,0
15-01-2021,10543665,TT,10179021,185765491,152130,0,0
16-01-2021,10558715,TT,10196223,186544868,152311,191181,0
17-01-2021,10572677,TT,10210736,187093036,152456,224301,0
18-01-2021,10582664,TT,10227863,187802827,152593,454049,0
19-01-2021,10596451,TT,10245092,188566947,152755,630417,0
20-01-2021,10611730,TT,10265163,189347782,152907,806484,0
21-01-2021,10626225,TT,10282897,190148024,153068,1043534,0
22-01-2021,10640548,TT,10300063,190985119,153221,1390592,0
23-01-2021,10655444,TT,10316096,191766871,153377,1582201,0
24-01-2021,10668676,TT,10329244,192337117,153508,1615504,0
25-01-2021,10677774,TT,10345336,193062694,153624,2023809,0
26-01-2021,10690507,TT,10358586,193613120,153762,2029480,0
27-01-2021,10702063,TT,10372847,194338773,153885,2355979,0
28-01-2021,10720975,TT,10393162,195081079,154047,2928053,0
29-01-2021,10734029,TT,10408048,195837408,154184,3500027,0
30-01-2021,10747102,TT,10422125,196588372,154312,3744334,0
31-01-2021,10758629,TT,10434007,197092635,154428,3758843,0
01-02-2021,10767208,TT,10447450,197752057,154522,3950156,0
02-02-2021,10778209,TT,10461700,198473178,154635,4138918,0
03-02-2021,10791134,TT,10479513,199216019,154742,4449552,0
04-02-2021,10803535,TT,10495301,199931795,154862,4959445,0
05-02-2021,10815246,TT,10509813,200672589,154957,5416849,0
06-02-2021,10827315,TT,10521574,201368378,155032,5775322,0
07-02-2021,10839101,TT,10533330,201900614,155118,5812362,0
08-02-2021,10847816,TT,10546930,202587752,155196,6259008,0
09-02-2021,10858547,TT,10559858,203324655,155290,6611561,0
10-02-2021,10871086,TT,10571654,204023840,155400,7017114,0
11-02-2021,10880439,TT,10587376,204789784,155485,7505010,0
12-02-2021,10892576,TT,10598734,205533398,155589,7967647,0
13-02-2021,10904774,TT,10609841,206230512,155678,8240230,23628
14-02-2021,10916480,TT,10619341,206716634,155769,8260734,24561
15-02-2021,10925566,TT,10631134,207332298,155851,8560531,160291
16-02-2021,10937158,TT,10642970,207977229,155950,8722853,276377
17-02-2021,10950020,TT,10654998,208703791,156050,9053061,369167
18-02-2021,10963258,TT,10665911,209474862,156150,9577108,610899
19-02-2021,10977174,TT,10676126,210261480,156250,9868043,847161
20-02-2021,10991093,TT,10687539,210931530,156339,10124531,960642
21-02-2021,11005371,TT,10697254,211551746,156422,10149002,967852
22-02-2021,11015865,TT,10710487,212230431,156498,10487375,1258177
23-02-2021,11029547,TT,10724456,213036275,156601,10767198,1398400
24-02-2021,11046477,TT,10736556,213829658,156742,11054815,1616348
25-02-2021,11063076,TT,10748778,214661465,156861,11439649,2032994
26-02-2021,11079638,TT,10761568,215435383,156975,11788669,2453878
27-02-2021,11096443,TT,10773277,216231106,157086,11845075,2456191
28-02-2021,11112057,TT,10784568,216858774,157194,11845075,2456191
01-03-2021,11124327,TT,10797040,217618057,157286,12256337,2597799
02-03-2021,11139325,TT,10810153,218403277,157384,12906771,2713978
03-03-2021,11156750,TT,10824224,219178908,157471,13739121,2876927
04-03-2021,11173574,TT,10838012,219940742,157584,14796835,3208668
05-03-2021,11191898,TT,10852198,220692677,157693,15996683,3501021
06-03-2021,11210622,TT,10866577,221430507,157793,17168303,3754041
07-03-2021,11229272,TT,10880880,221968271,157890,17227903,3761107
08-03-2021,11244625,TT,10897486,222716796,157966,18943283,4065450
09-03-2021,11262498,TT,10918129,223479877,158099,20004227,4363679
10-03-2021,11285349,TT,10936283,224258293,158224,21034481,4650530
11-03-2021,11308647,TT,10951375,224998638,158343,21435841,4729079
12-03-2021,11333492,TT,10971347,225839273,158483,23075504,5142953
13-03-2021,11358646,TT,10987855,226703641,158642,24307635,5430774
14-03-2021,11385159,TT,11005445,227407413,158762,24452385,5455653
15-03-2021,11409596,TT,11025631,228280763,158892,27079484,5867948
16-03-2021,11438465,TT,11043377,229249784,159079,28862037,6202499
17-03-2021,11474303,TT,11061170,230313163,159250,30600787,6542468
18-03-2021,11513990,TT,11081526,231370546,159406,32426230,6913587
19-03-2021,11554896,TT,11105149,232431517,159594,34842030,7221362
20-03-2021,11598711,TT,11128120,233565119,159790,37125187,7478654
21-03-2021,11645720,TT,11149325,234445774,160003,37574302,7491696
22-03-2021,11686356,TT,11179104,235413233,160200,40631153,7863441
23-03-2021,11733595,TT,11203017,236438861,160477,42731952,8109334
24-03-2021,11787014,TT,11229592,237503882,160726,44846538,8299171
25-03-2021,11846099,TT,11262508,238604638,160983,47001472,8502968
26-03-2021,11908375,TT,11292849,239769553,161275,49426618,8683155
27-03-2021,11971007,TT,11321577,240950842,161586,51441436,8828346
28-03-2021,12039213,TT,11353846,241864161,161881,51660234,8870201
29-03-2021,12095365,TT,11390835,242650025,162147,52211398,8901956
30-03-2021,12148602,TT,11432077,243672940,162502,53989035,9065318
31-03-2021,12220717,TT,11472500,244798621,162960,55783201,9334695
01-04-2021,12302115,TT,11522884,245912587,163428,59148798,9640340
02-04-2021,12391138,TT,11567063,246959192,164141,63081589,9972706
03-04-2021,12484132,TT,11627122,248125908,164655,65739470,10240181
04-04-2021,12587926,TT,11679962,249019657,165132,68678838,10426325
05-04-2021,12684489,TT,11730062,250231269,165578,72277309,10833617
06-04-2021,12799801,TT,11789776,251439598,166208,75937015,11140459
07-04-2021,12926077,TT,11848913,252677379,166892,78763027,11435646
08-04-2021,13057955,TT,11910742,254041584,167694,82456522,11877740
09-04-2021,13202952,TT,11988045,255214803,168467,85763852,12311308
10-04-2021,13355517,TT,12078373,256626850,169305,88885961,12709186
11-04-2021,13525432,TT,12153753,257806986,170209,91587400,12941165
12-04-2021,13686286,TT,12250499,259207108,171089,95043039,13490046
13-04-2021,13871592,TT,12332770,260618866,172115,97301914,13877664
14-04-2021,14071176,TT,12426195,262003415,173153,100179199,14314039
15-04-2021,14288014,TT,12544094,263476625,174337,102349255,14874254
16-04-2021,14522016,TT,12666980,264972022,175675,104408484,15529157
17-04-2021,14782911,TT,12805189,266538416,177173,106431076,16191514
18-04-2021,15057994,TT,12949028,267894549,178793,107371770,16480796
19-04-2021,15315011,TT,13103397,269414035,180550,109659181,17469932
20-04-2021,15609389,TT,13270065,271053392,182571,111645892,18473418
21-04-2021,15925141,TT,13449499,272705103,184672,113147596,19183048
22-04-2021,16257672,TT,13641816,274445653,186929,115073463,20404957
23-04-2021,16602968,TT,13862361,276199222,189549,116936487,21443345
24-04-2021,16951964,TT,14078170,277918810,192310,118580324,22336093
25-04-2021,17306622,TT,14296796,279321177,195118,119265786,22645437
26-04-2021,17626093,TT,14545805,280979877,197880,121361009,23910177
27-04-2021,17989006,TT,14808154,282703789,201166,122930008,24897359
28-04-2021,18368409,TT,15082325,284471979,204812,124212143,25808505
29-04-2021,18755182,TT,15374052,286392086,208314,125486929,26758250
30-04-2021,19157196,TT,15673250,288337385,211839,127056746,27932889
01-05-2021,19549772,TT,15981938,290142339,215524,128171153,28644878
02-05-2021,19919862,TT,16281942,291647037,218947,128374277,28823930
03-05-2021,20275631,TT,16600852,293310779,222386,129227412,29705509
04-05-2021,20658478,TT,16938550,294852078,226172,130044455,30449733
05-05-2021,21071102,TT,17269268,296775209,230151,130974851,31538488
06-05-2021,21485382,TT,17597617,298601699,234074,132087824,32885234
07-05-2021,21892283,TT,17925292,300410043,238307,133112446,34234098
08-05-2021,22296091,TT,18311687,302275471,242399,133980544,35459119
09-05-2021,22662546,TT,18665464,303750077,246148,134404867,35771736
10-05-2021,22992037,TT,19021394,305600187,250027,135494474,37215592
11-05-2021,23340592,TT,19376792,307583991,254225,136619734,38616257
12-05-2021,23703224,TT,19728797,309448585,258353,137658380,39555876
13-05-2021,24046229,TT,20073473,311324100,262353,138719426,40579158
14-05-2021,24372485,TT,20426673,313017193,266242,139375695,41081884
15-05-2021,24683242,TT,20789220,314850143,270319,140523796,41696368
16-05-2021,24965079,TT,21167746,316423658,274417,141147770,41778690
17-05-2021,25228100,TT,21590137,318292881,278751,142428227,42024922
18-05-2021,25495346,TT,21979895,320301177,283280,143583902,42225400
19-05-2021,25771533,TT,22348900,322356187,287157,144623670,42386122
20-05-2021,26030775,TT,22706073,324417870,291366,149201320,42678183
21-05-2021,26288074,TT,23063698,326484155,295560,150501478,42871341
22-05-2021,26528971,TT,23418836,328607937,299299,151945271,43058913
23-05-2021,26751805,TT,23721089,330536064,303753,152930249,43121713
24-05-2021,26947662,TT,24047826,332594176,307262,155235374,43303625
25-05-2021,27156654,TT,24343090,334811496,311422,157149593,43512863
26-05-2021,27368164,TT,24626144,336969353,315265,159025328,43670546
27-05-2021,27554239,TT,24897146,339039861,318924,161850092,43870568
28-05-2021,27728322,TT,25182478,341119909,322535,164779253,44123192
29-05-2021,27893604,TT,25446961,343183748,325998,167617477,44449137
30-05-2021,28047000,TT,25684625,344866883,329128,168613371,44540758
31-05-2021,28173883,TT,25939750,346792257,331911,171200166,44846472
01-06-2021,28307035,TT,26171147,350057330,335116,173411496,45135171
02-06-2021,28441079,TT,26383037,353782648,338014,175665160,45378533
03-06-2021,28573503,TT,26589759,357433846,340731,178486097,45623351
04-06-2021,28693957,TT,26787522,361174142,344103,181952338,45907979
05-06-2021,28808445,TT,26976896,364746522,346785,185138502,46183915
06-06-2021,28909654,TT,27151052,366334111,349229,186514773,46271709
07-06-2021,28995458,TT,27333918,368207596,351336,189595747,46602979
08-06-2021,29088245,TT,27496274,370193563,353558,192137133,46921227
09-06-2021,29182128,TT,27645296,372198253,359697,195482945,47243748
10-06-2021,29273977,TT,27780625,374242384,363111,198511574,47574075
11-06-2021,29358551,TT,27903310,376232162,367107,201690149,47910155
12-06-2021,29439076,TT,28035974,378132474,370407,204893461,48301587
13-06-2021,29510077,TT,28155548,379624626,374329,206369672,48479629
14-06-2021,29570085,TT,28272924,381375984,377062,210166746,48877326
15-06-2021,29632302,TT,28380700,383306971,379602,212681926,49290093
16-06-2021,29699591,TT,28484600,385238220,381931,215848080,49671171
17-06-2021,29762027,TT,28573100,387167696,383522,218873616,50086783
18-06-2021,29822792,TT,28670954,389207637,385167,221901281,50487502
19-06-2021,29881407,TT,28758502,391019083,386741,225687086,51006486
20-06-2021,29934385,TT,28836691,392407782,388165,228741774,51295124
21-06-2021,29977068,TT,28918722,394072142,389332,236681488,52084713
22-06-2021,30027885,TT,28987419,395973198,390691,241894504,52745007
23-06-2021,30082194,TT,29056606,397832667,392014,248224925,53401103
24-06-2021,30133853,TT,29120975,399568448,393342,253737871,54210873
25-06-2021,30182621,TT,29185794,401811892,394525,259834772,55211154
26-06-2021,30232465,TT,29243660,404265101,395783,265384559,56375518
27-06-2021,30278988,TT,29302223,406371279,396761,266933878,56729419
28-06-2021,30316058,TT,29359239,408139287,397668,271131337,57898173
29-06-2021,30362162,TT,29420028,410100044,398487,274013600,58840927
30-06-2021,30410768,TT,29481841,412021494,399489,276099880,59616139
01-07-2021,30457549,TT,29540895,414251520,400346,279454091,60622141
02-07-2021,30501736,TT,29598392,416416463,401083,282743449,61867842
03-07-2021,30544763,TT,29650662,418254953,402033,287137161,64084145
04-07-2021,30584913,TT,29693004,419777457,402758,288323682,64568364
05-07-2021,30618939,TT,29744937,421424881,403310,291172390,66381222
06-07-2021,30662903,TT,29791991,423332097,404240,293706832,67616716
07-07-2021,30708604,TT,29836520,425225897,405059,295889870,68957679
08-07-2021,30752108,TT,29880724,427016605,405967,298678913,70312309
09-07-2021,30794768,TT,29926015,429041970,407174,300742742,71453526
10-07-2021,30836262,TT,29967526,430885470,408072,303171498,72861088
11-07-2021,30873916,TT,30007214,432317813,408792,304018852,73333649
12-07-2021,30904734,TT,30054758,434058138,410816,306612781,74854865
13-07-2021,30945048,TT,30097194,435973639,411441,311387539,76310396
14-07-2021,30986807,TT,30136487,438011958,412019,313529502,77810989
15-07-2021,31025878,TT,30176314,440023239,412563,316116189,79227578
16-07-2021,31063995,TT,30220192,442021954,413123,318665226,81030653
17-07-2021,31105278,TT,30262243,443958663,413640,321893762,83037953
18-07-2021,31143608,TT,30300788,445422256,414141,322944436,83537057
19-07-2021,31173028,TT,30346144,447341133,414513,326392783,85453618
20-07-2021,31215156,TT,30383020,449193273,418511,328716212,86756243
21-07-2021,31256843,TT,30421911,450911712,419021,330259212,87591939
22-07-2021,31291706,TT,30460314,452939545,419501,333945151,89471879
23-07-2021,31331207,TT,30495459,454570811,420043,336819816,91062445
24-07-2021,31371493,TT,30535497,456289567,420584,340387695,92763169
25-07-2021,31409672,TT,30571442,457444011,420995,341802707,93393294
26-07-2021,31440492,TT,30613945,459164121,421413,346516149,95396246
27-07-2021,31483463,TT,30655598,460900978,422054,349324061,96832598
28-07-2021,31526628,TT,30694135,462629773,422694,352545271,98160986
29-07-2021,31571299,TT,30736250,464650723,423243,356140739,99893015
30-07-2021,31612798,TT,30773570,466427038,423841,359820313,101698166
31-07-2021,31654741,TT,30813057,468216510,424383,366806160,103492436
01-08-2021,31695370,TT,30849685,469645494,424807,367994586,104229053
02-08-2021,31725455,TT,30888805,471294789,425227,372626926,105917188
03-08-2021,31767985,TT,30925357,473142307,425788,378090597,107195973
04-08-2021,31810782,TT,30967230,474893363,426320,381126275,108216020
05-08-2021,31855787,TT,31008136,476533650,426785,385631050,109696545
06-08-2021,31894492,TT,31048162,478316964,427401,390041560,110968049
07-08-2021,31933560,TT,31092097,480039185,427892,394378151,112432341
08-08-2021,31969596,TT,31131929,481767232,428339,395667593,112997166
09-08-2021,31997024,TT,31173390,483278545,428715,400158057,114342211
10-08-2021,32035404,TT,31213487,485056507,429211,403596088,115484436
11-08-2021,32076990,TT,31252614,487370196,429702,406980329,116690690
12-08-2021,32117071,TT,31294770,489470779,430285,411629356,117953600
13-08-2021,32155832,TT,31330529,491700577,430762,416846115,119343788
14-08-2021,32191967,TT,31368465,493624440,431253,422575401,121270889
15-08-2021,32225212,TT,31404401,494805652,431674,424072750,121784538
16-08-2021,32249908,TT,31441272,496629524,432112,431194809,123535800
17-08-2021,32285116,TT,31478415,498427083,432552,435720056,124931974
18-08-2021,32321618,TT,31517684,500300840,433079,440102169,126386264
19-08-2021,32358218,TT,31554141,502699702,433622,444486031,127795457
20-08-2021,32392526,TT,31590426,504576158,433998,447303462,128813888
21-08-2021,32423549,TT,31629003,506256239,434399,450755650,130733727
22-08-2021,32448969,TT,31673106,507551399,434784,451513534,131036061
23-08-2021,32473763,TT,31712659,509391792,435141,456151209,132846596
24-08-2021,32511502,TT,31746807,511184547,435791,460802783,134701810
25-08-2021,32557631,TT,31781055,513129378,436396,466880859,136965616
26-08-2021,32602181,TT,31813980,514954309,436889,472838773,139369769
27-08-2021,32648987,TT,31845323,516887602,437403,480876699,142112435
28-08-2021,32694051,TT,31881134,518642929,437860,486028702,144889225
29-08-2021,32737425,TT,31915977,520146525,438387,488506288,145875070
30-08-2021,32767673,TT,31952217,521541098,438592,493020765,147507879
31-08-2021,32810746,TT,31986329,523184293,439054,503331527,150781981
01-09-2021,32856721,TT,32021420,524868734,439561,509799626,153237708
02-09-2021,32902345,TT,32056085,526535068,439916,515531338,155428630
03-09-2021,32945012,TT,32092507,528240038,440258,519866213,157344992
04-09-2021,32987619,TT,32130594,530058218,440567,524546930,160122591
05-09-2021,33027156,TT,32174516,531468867,440785,526381797,161159965
06-09-2021,33057320,TT,32217462,533189348,441075,534715823,164346953
07-09-2021,33095455,TT,32256563,534943093,441443,540557826,166985192
08-09-2021,33138856,TT,32297183,536817243,441782,546897006,169700422
09-09-2021,33163007,TT,32321580,538604854,442040,551843120,171941466
10-09-2021,33200882,TT,32358251,540196989,442350,556541427,174048261
11-09-2021,33232170,TT,32396137,541805829,442688,561101965,177105413
12-09-2021,33263611,TT,32436836,543014076,442907,564834748,179002895
13-09-2021,33288025,TT,32476651,544444967,443247,570511241,181727083
14-09-2021,33315527,TT,32514644,546055796,443528,574657255,184255022
15-09-2021,33345882,TT,32552997,547701729,443960,578646751,187070386
16-09-2021,33380535,TT,32590885,549229149,444278,582606905,189818839
17-09-2021,33415889,TT,32624718,550780273,444563,596091846,199217243
18-09-2021,33447019,TT,32664370,552340168,444869,601046450,203325881
19-09-2021,33477847,TT,32707587,553621766,445165,603666773,204901371
20-09-2021,33502754,TT,32742057,555035717,445416,609568160,208945667
21-09-2021,33530092,TT,32776217,556754282,445801,614390226,212125528
22-09-2021,33562102,TT,32808214,558367013,446081,618513000,215477049
23-09-2021,33593513,TT,32840724,559932709,446399,622902393,218615633
24-09-2021,33623078,TT,32868773,561661383,446690,627174874,221754286
25-09-2021,33651247,TT,32894794,563243245,446949,630831085,225250442
26-09-2021,33678246,TT,32924419,564408251,447225,633216286,226942725
27-09-2021,33693153,TT,32948670,565730031,447406,639614662,231093974
28-09-2021,33715051,TT,32978614,567450185,447781,642863561,233799929
29-09-2021,33738217,TT,33007340,568956439,448094,646473741,236996837
30-09-2021,33765502,TT,33035544,570477338,448372,650229045,239978962
01-10-2021,33789420,TT,33061004,571994990,448605,654331744,243149810
02-10-2021,33812609,TT,33086942,573260724,448847,658277760,246897588
03-10-2021,33834253,TT,33113666,574252400,449029,659815128,248117733
04-10-2021,33851354,TT,33143311,575394042,449292,663807388,251658438
05-10-2021,33870398,TT,33168072,576803867,449568,667246479,254518926
06-10-2021,33893003,TT,33192682,578657484,449884,669549280,256819328
07-10-2021,33914477,TT,33217641,580043190,450161,672529456,259187735
08-10-2021,33934345,TT,33240707,581312481,450408,676837943,263077380
09-10-2021,33952276,TT,33264302,582595693,450621,680516158,266494017
10-10-2021,33971296,TT,33285885,583631490,450814,683009792,268974581
11-10-2021,33984480,TT,33312458,585038043,450991,686580570,272397479
12-10-2021,34000503,TT,33335304,586363442,451220,689377384,275001828
13-10-2021,34019696,TT,33355115,587664525,451469,691160985,277060012
14-10-2021,34036684,TT,33374485,588844673,451847,692623237,278815316
15-10-2021,34052687,TT,33392353,589835258,452010,693014131,279362914
16-10-2021,34066765,TT,33412139,590935381,452156,694733920,281855620
17-10-2021,34081051,TT,33431718,591924874,452321,695391206,282556577
18-10-2021,34093390,TT,33451178,593106188,452485,699116940,287652471
19-10-2021,34108325,TT,33470623,594429890,452684,701144631,290137652
20-10-2021,34126707,TT,33488191,595742218,452844,705669024,292869051
21-10-2021,34142481,TT,33506833,597066481,453076,709386804,296517776
22-10-2021,34158808,TT,33524469,598431162,453742,712413356,300615055
23-10-2021,34174887,TT,33540978,599771320,454301,715733309,305309949
24-10-2021,34189541,TT,33559586,600769717,454743,716487728,306225167
25-10-2021,34201393,TT,33575688,601901543,455100,719186075,310215044
26-10-2021,34214892,TT,33589700,603207505,455684,721557725,313767852
27-10-2021,34231243,TT,33606777,604498405,456418,723497151,317002722
28-10-2021,34245550,TT,33619966,605885769,457223,726445742,321755224
29-10-2021,34259765,TT,33633515,607062619,457774,728940103,325373874
30-10-2021,34272705,TT,33648187,608319915,458219,731621098,329819237
31-10-2021,34285612,TT,33661339,609201294,458470,732371508,330752697
04-03-2020,7,UP,0,0,0,0,0
05-03-2020,8,UP,0,0,0,0,0
06-03-2020,8,UP,0,0,0,0,0
07-03-2020,8,UP,0,0,0,0,0
08-03-2020,8,UP,0,0,0,0,0
09-03-2020,10,UP,0,0,0,0,0
10-03-2020,10,UP,0,0,0,0,0
11-03-2020,10,UP,0,0,0,0,0
12-03-2020,12,UP,0,0,0,0,0
13-03-2020,13,UP,0,0,0,0,0
14-03-2020,13,UP,0,0,0,0,0
15-03-2020,13,UP,0,0,0,0,0
16-03-2020,13,UP,0,0,0,0,0
17-03-2020,15,UP,0,0,0,0,0
18-03-2020,17,UP,0,0,0,0,0
19-03-2020,20,UP,0,0,0,0,0
20-03-2020,24,UP,0,0,0,0,0
21-03-2020,28,UP,0,0,0,0,0
22-03-2020,30,UP,0,0,0,0,0
23-03-2020,34,UP,0,0,0,0,0
24-03-2020,35,UP,0,0,0,0,0
25-03-2020,38,UP,0,0,0,0,0
26-03-2020,42,UP,0,0,0,0,0
27-03-2020,49,UP,0,0,0,0,0
28-03-2020,65,UP,0,0,0,0,0
29-03-2020,72,UP,11,0,0,0,0
30-03-2020,96,UP,17,0,0,0,0
31-03-2020,104,UP,17,0,0,0,0
01-04-2020,117,UP,17,0,2,0,0
02-04-2020,128,UP,17,0,2,0,0
03-04-2020,174,UP,17,0,2,0,0
04-04-2020,234,UP,21,0,2,0,0
05-04-2020,278,UP,21,5255,3,0,0
06-04-2020,305,UP,21,5255,3,0,0
07-04-2020,332,UP,21,5255,3,0,0
08-04-2020,361,UP,31,5255,4,0,0
09-04-2020,410,UP,31,8402,4,0,0
10-04-2020,433,UP,32,9332,4,0,0
11-04-2020,452,UP,45,10595,5,0,0
12-04-2020,483,UP,45,11855,5,0,0
13-04-2020,558,UP,49,13287,5,0,0
14-04-2020,660,UP,50,15914,8,0,0
15-04-2020,735,UP,57,19506,11,0,0
16-04-2020,805,UP,68,21384,13,0,0
17-04-2020,849,UP,82,24643,14,0,0
18-04-2020,975,UP,108,28484,14,0,0
19-04-2020,1100,UP,127,31767,17,0,0
20-04-2020,1184,UP,140,34326,18,0,0
21-04-2020,1337,UP,162,37933,21,0,0
22-04-2020,1449,UP,173,42192,21,0,0
23-04-2020,1510,UP,206,45483,24,0,0
24-04-2020,1621,UP,226,53166,25,0,0
25-04-2020,1793,UP,261,56851,27,0,0
26-04-2020,1873,UP,327,61799,30,0,0
27-04-2020,1986,UP,399,67145,31,0,0
28-04-2020,2053,UP,462,70307,34,0,0
29-04-2020,2134,UP,510,73716,39,0,0
30-04-2020,2211,UP,551,78013,40,0,0
01-05-2020,2328,UP,654,82459,42,0,0
02-05-2020,2487,UP,698,85729,43,0,0
03-05-2020,2645,UP,754,95841,43,0,0
04-05-2020,2766,UP,802,98300,50,0,0
05-05-2020,2880,UP,987,105234,56,0,0
06-05-2020,2998,UP,1130,109888,60,0,0
07-05-2020,3071,UP,1250,113670,62,0,0
08-05-2020,3214,UP,1387,119688,66,0,0
09-05-2020,3373,UP,1499,124791,74,0,0
10-05-2020,3467,UP,1653,129955,79,0,0
11-05-2020,3573,UP,1758,135760,80,0,0
12-05-2020,3664,UP,1873,140166,82,0,0
13-05-2020,3758,UP,1965,145637,86,0,0
14-05-2020,3902,UP,2072,153139,88,0,0
15-05-2020,4057,UP,2165,159282,95,0,0
16-05-2020,4258,UP,2441,163105,104,0,0
17-05-2020,4464,UP,2636,172219,112,0,0
18-05-2020,4605,UP,2783,176479,118,0,0
19-05-2020,4926,UP,2918,182184,123,0,0
20-05-2020,5175,UP,3066,191164,127,0,0
21-05-2020,5515,UP,3204,206811,138,0,0
22-05-2020,5735,UP,3324,214060,152,0,0
23-05-2020,6017,UP,3406,217867,155,0,0
24-05-2020,6268,UP,3538,229621,161,0,0
25-05-2020,6497,UP,3660,235622,169,0,0
26-05-2020,6724,UP,3824,240588,177,0,0
27-05-2020,6991,UP,3991,240588,182,0,0
28-05-2020,7170,UP,4215,256267,197,0,0
29-05-2020,7445,UP,4410,270920,201,0,0
30-05-2020,7701,UP,4651,279288,213,0,0
